element,fixture,total_points
611.0,135.0,1.0
611.0,150.0,1.0
611.0,154.0,1.0
611.0,165.0,6.0
611.0,180.0,2.0
611.0,186.0,2.0
611.0,195.0,0.0
611.0,206.0,5.0
611.0,219.0,-1.0
611.0,226.0,-2.0
611.0,232.0,1.0
611.0,246.0,2.0
611.0,261.0,9.0
611.0,275.0,1.0
611.0,294.0,1.0
613.0,9.0,1.0
613.0,19.0,0.0
613.0,26.0,1.0
613.0,35.0,0.0
613.0,42.0,3.0
613.0,55.0,1.0
613.0,64.0,1.0
613.0,73.0,0.0
613.0,84.0,0.0
613.0,95.0,1.0
613.0,110.0,0.0
613.0,115.0,1.0
613.0,127.0,1.0
613.0,135.0,0.0
613.0,150.0,0.0
613.0,154.0,0.0
613.0,165.0,0.0
613.0,180.0,1.0
613.0,186.0,0.0
613.0,195.0,0.0
613.0,206.0,0.0
613.0,219.0,0.0
613.0,226.0,0.0
613.0,232.0,0.0
613.0,246.0,0.0
613.0,261.0,0.0
613.0,275.0,0.0
613.0,294.0,0.0
614.0,4.0,3.0
614.0,26.0,2.0
614.0,38.0,1.0
614.0,44.0,1.0
614.0,58.0,2.0
614.0,63.0,3.0
614.0,15.0,1.0
614.0,77.0,3.0
614.0,88.0,3.0
614.0,92.0,2.0
614.0,105.0,3.0
614.0,118.0,3.0
614.0,125.0,3.0
614.0,133.0,1.0
614.0,146.0,1.0
614.0,156.0,2.0
614.0,175.0,6.0
614.0,190.0,1.0
614.0,195.0,2.0
614.0,205.0,5.0
614.0,214.0,6.0
614.0,229.0,0.0
614.0,235.0,1.0
614.0,245.0,4.0
614.0,257.0,3.0
614.0,265.0,2.0
614.0,276.0,3.0
614.0,162.0,1.0
614.0,287.0,2.0
614.0,300.0,1.0
615.0,7.0,0.0
615.0,12.0,0.0
615.0,23.0,0.0
615.0,36.0,0.0
615.0,41.0,0.0
615.0,56.0,0.0
615.0,65.0,0.0
615.0,74.0,0.0
615.0,87.0,1.0
615.0,96.0,1.0
615.0,102.0,0.0
615.0,116.0,0.0
615.0,125.0,0.0
615.0,140.0,0.0
615.0,143.0,0.0
615.0,153.0,0.0
615.0,167.0,1.0
615.0,172.0,0.0
615.0,186.0,1.0
615.0,192.0,1.0
615.0,201.0,1.0
615.0,212.0,0.0
615.0,224.0,0.0
615.0,232.0,2.0
615.0,243.0,0.0
615.0,256.0,7.0
615.0,270.0,1.0
615.0,276.0,0.0
615.0,298.0,0.0
616.0,1.0,1.0
616.0,16.0,6.0
616.0,30.0,2.0
616.0,39.0,0.0
616.0,49.0,1.0
616.0,59.0,7.0
616.0,70.0,0.0
616.0,71.0,2.0
616.0,86.0,2.0
616.0,98.0,6.0
616.0,106.0,0.0
616.0,115.0,0.0
616.0,126.0,0.0
616.0,137.0,0.0
616.0,141.0,2.0
616.0,156.0,2.0
616.0,167.0,1.0
616.0,187.0,1.0
616.0,196.0,6.0
616.0,209.0,1.0
616.0,220.0,2.0
616.0,223.0,2.0
616.0,236.0,0.0
616.0,246.0,0.0
616.0,176.0,0.0
616.0,253.0,0.0
616.0,266.0,0.0
616.0,277.0,0.0
616.0,296.0,0.0
617.0,10.0,0.0
617.0,18.0,0.0
617.0,28.0,0.0
617.0,31.0,1.0
617.0,45.0,2.0
617.0,54.0,2.0
617.0,65.0,2.0
617.0,78.0,2.0
617.0,89.0,2.0
617.0,98.0,2.0
617.0,104.0,2.0
617.0,118.0,2.0
617.0,123.0,0.0
617.0,138.0,1.0
617.0,150.0,2.0
617.0,157.0,0.0
617.0,166.0,2.0
617.0,179.0,1.0
617.0,188.0,7.0
617.0,197.0,0.0
617.0,208.0,11.0
617.0,218.0,10.0
617.0,228.0,8.0
617.0,231.0,6.0
617.0,245.0,13.0
617.0,258.0,0.0
617.0,266.0,0.0
617.0,278.0,0.0
617.0,293.0,0.0
618.0,6.0,0.0
618.0,11.0,0.0
618.0,25.0,0.0
618.0,37.0,0.0
618.0,41.0,0.0
618.0,55.0,0.0
618.0,61.0,0.0
618.0,80.0,0.0
618.0,81.0,0.0
618.0,92.0,0.0
618.0,108.0,0.0
618.0,112.0,0.0
618.0,130.0,0.0
618.0,132.0,0.0
618.0,141.0,0.0
618.0,151.0,0.0
618.0,163.0,0.0
618.0,171.0,0.0
618.0,188.0,0.0
618.0,191.0,0.0
618.0,207.0,0.0
618.0,211.0,0.0
618.0,230.0,0.0
618.0,231.0,0.0
618.0,244.0,0.0
618.0,252.0,0.0
618.0,265.0,0.0
618.0,272.0,0.0
618.0,289.0,0.0
618.0,291.0,0.0
619.0,3.0,0.0
619.0,14.0,0.0
619.0,22.0,0.0
619.0,32.0,0.0
619.0,42.0,0.0
619.0,53.0,0.0
619.0,62.0,0.0
619.0,75.0,0.0
619.0,82.0,0.0
619.0,93.0,0.0
619.0,106.0,0.0
619.0,113.0,0.0
619.0,129.0,0.0
619.0,132.0,0.0
619.0,143.0,0.0
619.0,157.0,0.0
619.0,177.0,0.0
619.0,182.0,0.0
619.0,198.0,0.0
619.0,202.0,0.0
619.0,217.0,0.0
619.0,222.0,0.0
619.0,233.0,0.0
619.0,247.0,0.0
619.0,253.0,0.0
619.0,262.0,0.0
619.0,273.0,0.0
619.0,162.0,0.0
619.0,292.0,0.0
620.0,8.0,0.0
620.0,13.0,0.0
620.0,23.0,0.0
620.0,32.0,1.0
620.0,46.0,0.0
620.0,52.0,1.0
620.0,67.0,1.0
620.0,78.0,0.0
620.0,83.0,1.0
620.0,95.0,0.0
620.0,101.0,0.0
620.0,117.0,0.0
620.0,121.0,0.0
620.0,133.0,0.0
620.0,142.0,0.0
620.0,158.0,1.0
620.0,163.0,1.0
620.0,183.0,1.0
620.0,192.0,1.0
620.0,203.0,0.0
620.0,216.0,0.0
620.0,223.0,0.0
620.0,240.0,0.0
620.0,241.0,0.0
620.0,176.0,0.0
620.0,259.0,0.0
620.0,261.0,0.0
620.0,271.0,0.0
620.0,283.0,0.0
620.0,293.0,0.0
621.0,4.0,0.0
621.0,20.0,0.0
621.0,24.0,0.0
621.0,33.0,0.0
621.0,45.0,0.0
621.0,53.0,0.0
621.0,61.0,2.0
621.0,72.0,0.0
621.0,86.0,0.0
621.0,94.0,0.0
621.0,103.0,0.0
621.0,114.0,0.0
621.0,128.0,1.0
621.0,135.0,0.0
621.0,142.0,10.0
621.0,152.0,1.0
621.0,161.0,2.0
621.0,172.0,2.0
621.0,184.0,9.0
621.0,199.0,3.0
621.0,204.0,3.0
621.0,214.0,2.0
621.0,224.0,7.0
621.0,238.0,0.0
621.0,249.0,0.0
621.0,254.0,0.0
621.0,264.0,0.0
621.0,274.0,0.0
621.0,295.0,0.0
622.0,1.0,0.0
622.0,25.0,0.0
622.0,34.0,0.0
622.0,47.0,0.0
622.0,54.0,0.0
622.0,66.0,0.0
622.0,15.0,0.0
622.0,73.0,0.0
622.0,83.0,0.0
622.0,93.0,0.0
622.0,102.0,0.0
622.0,111.0,0.0
622.0,122.0,0.0
622.0,134.0,0.0
622.0,149.0,0.0
622.0,152.0,0.0
622.0,164.0,0.0
622.0,173.0,0.0
622.0,185.0,0.0
622.0,191.0,0.0
622.0,205.0,0.0
622.0,220.0,0.0
622.0,225.0,0.0
622.0,234.0,0.0
622.0,242.0,0.0
622.0,256.0,0.0
622.0,262.0,0.0
622.0,279.0,0.0
622.0,283.0,0.0
622.0,294.0,0.0
623.0,9.0,0.0
623.0,19.0,1.0
623.0,26.0,1.0
623.0,35.0,0.0
623.0,42.0,0.0
623.0,55.0,0.0
623.0,64.0,0.0
623.0,73.0,0.0
623.0,84.0,0.0
623.0,95.0,0.0
623.0,110.0,0.0
623.0,115.0,0.0
623.0,127.0,0.0
623.0,135.0,0.0
623.0,150.0,0.0
623.0,154.0,0.0
623.0,165.0,0.0
623.0,180.0,0.0
623.0,186.0,0.0
623.0,195.0,0.0
623.0,206.0,0.0
623.0,219.0,0.0
623.0,226.0,0.0
623.0,232.0,0.0
623.0,246.0,0.0
623.0,261.0,0.0
623.0,275.0,0.0
623.0,294.0,0.0
624.0,5.0,1.0
624.0,11.0,1.0
624.0,27.0,3.0
624.0,40.0,0.0
624.0,43.0,0.0
624.0,52.0,0.0
624.0,63.0,0.0
624.0,75.0,0.0
624.0,85.0,0.0
624.0,99.0,0.0
624.0,103.0,0.0
624.0,116.0,0.0
624.0,123.0,1.0
624.0,139.0,0.0
624.0,144.0,0.0
624.0,154.0,6.0
624.0,164.0,1.0
624.0,178.0,0.0
624.0,187.0,0.0
624.0,200.0,0.0
624.0,207.0,0.0
624.0,213.0,1.0
624.0,227.0,0.0
624.0,236.0,1.0
624.0,243.0,0.0
624.0,254.0,0.0
624.0,263.0,1.0
624.0,278.0,1.0
624.0,292.0,0.0
625.0,5.0,0.0
625.0,13.0,0.0
625.0,21.0,0.0
625.0,39.0,0.0
625.0,44.0,0.0
625.0,56.0,0.0
625.0,64.0,0.0
625.0,76.0,0.0
625.0,90.0,0.0
625.0,94.0,0.0
625.0,104.0,0.0
625.0,112.0,0.0
625.0,124.0,0.0
625.0,136.0,0.0
625.0,145.0,0.0
625.0,155.0,0.0
625.0,168.0,0.0
625.0,173.0,0.0
625.0,182.0,0.0
625.0,193.0,0.0
625.0,206.0,0.0
625.0,213.0,0.0
625.0,225.0,0.0
625.0,233.0,0.0
625.0,244.0,0.0
625.0,258.0,0.0
625.0,264.0,0.0
625.0,280.0,0.0
625.0,286.0,0.0
625.0,299.0,0.0
626.0,9.0,0.0
626.0,14.0,0.0
626.0,29.0,1.0
626.0,37.0,1.0
626.0,50.0,2.0
626.0,57.0,0.0
626.0,68.0,0.0
626.0,72.0,0.0
626.0,85.0,0.0
626.0,97.0,0.0
626.0,105.0,0.0
626.0,117.0,1.0
626.0,126.0,0.0
626.0,136.0,0.0
626.0,147.0,0.0
626.0,153.0,1.0
626.0,166.0,0.0
626.0,174.0,0.0
626.0,185.0,6.0
626.0,194.0,0.0
626.0,202.0,0.0
626.0,219.0,0.0
626.0,221.0,0.0
626.0,234.0,1.0
626.0,241.0,0.0
626.0,257.0,2.0
626.0,268.0,0.0
626.0,277.0,2.0
626.0,295.0,0.0
627.0,9.0,0.0
627.0,14.0,0.0
627.0,29.0,0.0
627.0,37.0,0.0
627.0,50.0,0.0
627.0,57.0,0.0
627.0,68.0,0.0
627.0,72.0,0.0
627.0,85.0,0.0
627.0,97.0,0.0
627.0,105.0,0.0
627.0,117.0,0.0
627.0,126.0,0.0
627.0,136.0,0.0
627.0,147.0,0.0
627.0,153.0,0.0
627.0,166.0,0.0
627.0,174.0,0.0
627.0,185.0,0.0
627.0,194.0,0.0
627.0,202.0,1.0
627.0,219.0,1.0
627.0,221.0,0.0
627.0,234.0,1.0
627.0,241.0,0.0
627.0,257.0,1.0
627.0,268.0,1.0
627.0,277.0,0.0
627.0,295.0,0.0
628.0,9.0,1.0
628.0,14.0,0.0
628.0,29.0,0.0
628.0,37.0,0.0
628.0,50.0,0.0
628.0,57.0,0.0
628.0,68.0,0.0
628.0,72.0,0.0
628.0,85.0,0.0
628.0,97.0,0.0
628.0,105.0,0.0
628.0,117.0,0.0
628.0,126.0,0.0
628.0,136.0,0.0
628.0,147.0,0.0
628.0,153.0,0.0
628.0,166.0,0.0
628.0,174.0,0.0
628.0,185.0,0.0
628.0,194.0,0.0
628.0,202.0,0.0
628.0,219.0,0.0
628.0,221.0,0.0
628.0,234.0,0.0
628.0,241.0,0.0
628.0,257.0,0.0
628.0,268.0,0.0
628.0,277.0,0.0
628.0,295.0,0.0
629.0,9.0,0.0
629.0,14.0,0.0
629.0,29.0,0.0
629.0,37.0,0.0
629.0,50.0,0.0
629.0,57.0,0.0
629.0,68.0,0.0
629.0,72.0,0.0
629.0,85.0,0.0
629.0,97.0,0.0
629.0,105.0,0.0
629.0,117.0,1.0
629.0,126.0,0.0
629.0,136.0,0.0
629.0,147.0,0.0
629.0,153.0,0.0
629.0,166.0,0.0
629.0,174.0,0.0
629.0,185.0,0.0
629.0,194.0,0.0
629.0,202.0,0.0
629.0,219.0,0.0
629.0,221.0,0.0
629.0,234.0,1.0
629.0,241.0,0.0
629.0,257.0,1.0
629.0,268.0,0.0
629.0,277.0,0.0
629.0,295.0,0.0
630.0,4.0,0.0
630.0,26.0,2.0
630.0,38.0,2.0
630.0,44.0,0.0
630.0,58.0,0.0
630.0,63.0,0.0
630.0,15.0,0.0
630.0,77.0,1.0
630.0,88.0,1.0
630.0,92.0,2.0
630.0,105.0,2.0
630.0,118.0,2.0
630.0,125.0,1.0
630.0,133.0,5.0
630.0,146.0,6.0
630.0,156.0,2.0
630.0,175.0,5.0
630.0,190.0,2.0
630.0,195.0,8.0
630.0,205.0,2.0
630.0,214.0,6.0
630.0,229.0,13.0
630.0,235.0,2.0
630.0,245.0,2.0
630.0,257.0,1.0
630.0,265.0,2.0
630.0,276.0,2.0
630.0,162.0,7.0
630.0,287.0,2.0
630.0,300.0,4.0
631.0,4.0,4.0
631.0,26.0,0.0
631.0,38.0,1.0
631.0,44.0,2.0
631.0,58.0,2.0
631.0,63.0,2.0
631.0,15.0,1.0
631.0,77.0,2.0
631.0,88.0,2.0
631.0,92.0,1.0
631.0,105.0,1.0
631.0,118.0,0.0
631.0,125.0,7.0
631.0,133.0,6.0
631.0,146.0,1.0
631.0,156.0,2.0
631.0,175.0,2.0
631.0,190.0,2.0
631.0,195.0,0.0
631.0,205.0,0.0
631.0,214.0,0.0
631.0,229.0,1.0
631.0,235.0,0.0
631.0,245.0,0.0
631.0,257.0,0.0
631.0,265.0,0.0
631.0,276.0,0.0
631.0,162.0,0.0
631.0,287.0,0.0
631.0,300.0,0.0
632.0,10.0,0.0
632.0,18.0,0.0
632.0,28.0,0.0
632.0,31.0,0.0
632.0,45.0,0.0
632.0,54.0,0.0
632.0,65.0,0.0
632.0,78.0,0.0
632.0,89.0,0.0
632.0,98.0,0.0
632.0,104.0,0.0
632.0,118.0,0.0
632.0,123.0,0.0
632.0,138.0,0.0
632.0,150.0,0.0
632.0,157.0,0.0
632.0,166.0,0.0
632.0,179.0,0.0
632.0,188.0,0.0
632.0,197.0,0.0
632.0,208.0,0.0
632.0,218.0,4.0
632.0,228.0,0.0
632.0,231.0,0.0
632.0,245.0,0.0
632.0,258.0,1.0
632.0,266.0,1.0
632.0,278.0,0.0
632.0,293.0,0.0
633.0,6.0,0.0
633.0,16.0,1.0
633.0,29.0,0.0
633.0,33.0,0.0
633.0,46.0,0.0
633.0,60.0,1.0
633.0,66.0,1.0
633.0,79.0,0.0
633.0,87.0,1.0
633.0,100.0,0.0
633.0,107.0,0.0
633.0,113.0,0.0
633.0,127.0,2.0
633.0,138.0,7.0
633.0,144.0,1.0
633.0,159.0,1.0
633.0,168.0,9.0
633.0,175.0,1.0
633.0,189.0,1.0
633.0,194.0,0.0
633.0,209.0,0.0
633.0,211.0,1.0
633.0,229.0,1.0
633.0,237.0,1.0
633.0,247.0,1.0
633.0,251.0,0.0
633.0,267.0,7.0
633.0,275.0,1.0
633.0,297.0,0.0
634.0,6.0,0.0
634.0,16.0,0.0
634.0,29.0,0.0
634.0,33.0,0.0
634.0,46.0,0.0
634.0,60.0,0.0
634.0,66.0,0.0
634.0,79.0,0.0
634.0,87.0,0.0
634.0,100.0,0.0
634.0,107.0,0.0
634.0,113.0,0.0
634.0,127.0,1.0
634.0,138.0,0.0
634.0,144.0,0.0
634.0,159.0,0.0
634.0,168.0,0.0
634.0,175.0,0.0
634.0,189.0,0.0
634.0,194.0,0.0
634.0,209.0,0.0
634.0,211.0,0.0
634.0,229.0,0.0
634.0,237.0,0.0
634.0,247.0,0.0
634.0,251.0,0.0
634.0,267.0,0.0
634.0,275.0,0.0
634.0,297.0,0.0
635.0,6.0,0.0
635.0,16.0,0.0
635.0,29.0,0.0
635.0,33.0,0.0
635.0,46.0,0.0
635.0,60.0,0.0
635.0,66.0,0.0
635.0,79.0,0.0
635.0,87.0,0.0
635.0,100.0,0.0
635.0,107.0,0.0
635.0,113.0,2.0
635.0,127.0,6.0
635.0,138.0,3.0
635.0,144.0,2.0
635.0,159.0,2.0
635.0,168.0,6.0
635.0,175.0,1.0
635.0,189.0,2.0
635.0,194.0,0.0
635.0,209.0,2.0
635.0,211.0,2.0
635.0,229.0,5.0
635.0,237.0,2.0
635.0,247.0,2.0
635.0,251.0,2.0
635.0,267.0,1.0
635.0,275.0,4.0
635.0,297.0,0.0
636.0,2.0,0.0
636.0,17.0,0.0
636.0,28.0,0.0
636.0,35.0,0.0
636.0,47.0,0.0
636.0,59.0,0.0
636.0,67.0,0.0
636.0,74.0,0.0
636.0,88.0,0.0
636.0,97.0,0.0
636.0,108.0,0.0
636.0,119.0,0.0
636.0,128.0,0.0
636.0,139.0,0.0
636.0,145.0,0.0
636.0,160.0,0.0
636.0,169.0,0.0
636.0,177.0,0.0
636.0,189.0,0.0
636.0,197.0,0.0
636.0,203.0,0.0
636.0,215.0,0.0
636.0,222.0,0.0
636.0,237.0,0.0
636.0,248.0,0.0
636.0,252.0,0.0
636.0,268.0,0.0
636.0,274.0,0.0
636.0,287.0,0.0
636.0,298.0,0.0
637.0,2.0,0.0
637.0,17.0,0.0
637.0,28.0,0.0
637.0,35.0,0.0
637.0,47.0,0.0
637.0,59.0,0.0
637.0,67.0,0.0
637.0,74.0,0.0
637.0,88.0,0.0
637.0,97.0,0.0
637.0,108.0,0.0
637.0,119.0,0.0
637.0,128.0,0.0
637.0,139.0,0.0
637.0,145.0,0.0
637.0,160.0,0.0
637.0,169.0,0.0
637.0,177.0,0.0
637.0,189.0,0.0
637.0,197.0,0.0
637.0,203.0,0.0
637.0,215.0,0.0
637.0,222.0,0.0
637.0,237.0,0.0
637.0,248.0,0.0
637.0,252.0,0.0
637.0,268.0,0.0
637.0,274.0,0.0
637.0,287.0,0.0
637.0,298.0,0.0
638.0,7.0,1.0
638.0,17.0,1.0
638.0,30.0,1.0
638.0,40.0,2.0
638.0,48.0,2.0
638.0,60.0,2.0
638.0,69.0,2.0
638.0,76.0,3.0
638.0,89.0,1.0
638.0,91.0,2.0
638.0,109.0,2.0
638.0,114.0,1.0
638.0,129.0,1.0
638.0,134.0,0.0
638.0,147.0,2.0
638.0,158.0,3.0
638.0,165.0,2.0
638.0,171.0,2.0
638.0,190.0,2.0
638.0,196.0,2.0
638.0,210.0,2.0
638.0,212.0,2.0
638.0,230.0,2.0
638.0,235.0,13.0
638.0,249.0,2.0
638.0,260.0,2.0
638.0,269.0,2.0
638.0,273.0,1.0
638.0,299.0,2.0
639.0,8.0,1.0
639.0,18.0,7.0
639.0,22.0,6.0
639.0,34.0,1.0
639.0,48.0,1.0
639.0,51.0,1.0
639.0,68.0,2.0
639.0,77.0,15.0
639.0,90.0,6.0
639.0,96.0,2.0
639.0,110.0,1.0
639.0,120.0,0.0
639.0,130.0,0.0
639.0,137.0,0.0
639.0,148.0,0.0
639.0,159.0,0.0
639.0,169.0,0.0
639.0,178.0,0.0
639.0,184.0,0.0
639.0,198.0,0.0
639.0,208.0,1.0
639.0,216.0,1.0
639.0,227.0,1.0
639.0,238.0,2.0
639.0,250.0,1.0
639.0,270.0,2.0
639.0,272.0,1.0
639.0,286.0,0.0
639.0,300.0,0.0
640.0,8.0,0.0
640.0,18.0,0.0
640.0,22.0,0.0
640.0,34.0,0.0
640.0,48.0,0.0
640.0,51.0,0.0
640.0,68.0,0.0
640.0,77.0,0.0
640.0,90.0,0.0
640.0,96.0,0.0
640.0,110.0,0.0
640.0,120.0,0.0
640.0,130.0,0.0
640.0,137.0,0.0
640.0,148.0,0.0
640.0,159.0,0.0
640.0,169.0,0.0
640.0,178.0,0.0
640.0,184.0,0.0
640.0,198.0,0.0
640.0,208.0,0.0
640.0,216.0,0.0
640.0,227.0,0.0
640.0,238.0,0.0
640.0,250.0,0.0
640.0,270.0,1.0
640.0,272.0,0.0
640.0,286.0,0.0
640.0,300.0,0.0
641.0,8.0,0.0
641.0,18.0,0.0
641.0,22.0,0.0
641.0,34.0,0.0
641.0,48.0,0.0
641.0,51.0,0.0
641.0,68.0,0.0
641.0,77.0,1.0
641.0,90.0,1.0
641.0,96.0,0.0
641.0,110.0,0.0
641.0,120.0,0.0
641.0,130.0,1.0
641.0,137.0,0.0
641.0,148.0,1.0
641.0,159.0,0.0
641.0,169.0,1.0
641.0,178.0,0.0
641.0,184.0,5.0
641.0,198.0,1.0
641.0,208.0,0.0
641.0,216.0,0.0
641.0,227.0,0.0
641.0,238.0,0.0
641.0,250.0,0.0
641.0,270.0,0.0
641.0,272.0,0.0
641.0,286.0,0.0
641.0,300.0,0.0
642.0,3.0,0.0
642.0,19.0,1.0
642.0,24.0,1.0
642.0,38.0,2.0
642.0,49.0,1.0
642.0,57.0,1.0
642.0,69.0,2.0
642.0,79.0,2.0
642.0,81.0,5.0
642.0,99.0,1.0
642.0,101.0,0.0
642.0,119.0,2.0
642.0,122.0,1.0
642.0,140.0,2.0
642.0,148.0,1.0
642.0,155.0,0.0
642.0,170.0,3.0
642.0,179.0,3.0
642.0,181.0,3.0
642.0,199.0,3.0
642.0,210.0,0.0
642.0,217.0,3.0
642.0,228.0,2.0
642.0,239.0,0.0
642.0,248.0,2.0
642.0,259.0,1.0
642.0,263.0,9.0
642.0,279.0,1.0
642.0,289.0,1.0
642.0,297.0,0.0
643.0,3.0,2.0
643.0,14.0,1.0
643.0,22.0,1.0
643.0,32.0,0.0
643.0,42.0,6.0
643.0,53.0,1.0
643.0,62.0,0.0
643.0,75.0,1.0
643.0,82.0,1.0
643.0,93.0,2.0
643.0,106.0,2.0
643.0,113.0,6.0
643.0,129.0,0.0
643.0,132.0,0.0
643.0,143.0,0.0
643.0,157.0,0.0
643.0,177.0,0.0
643.0,182.0,0.0
643.0,198.0,0.0
643.0,202.0,0.0
643.0,217.0,0.0
643.0,222.0,0.0
643.0,233.0,0.0
643.0,247.0,0.0
643.0,253.0,0.0
643.0,262.0,0.0
643.0,273.0,0.0
643.0,162.0,0.0
643.0,292.0,0.0
644.0,3.0,0.0
644.0,14.0,0.0
644.0,22.0,0.0
644.0,32.0,0.0
644.0,42.0,0.0
644.0,53.0,0.0
644.0,62.0,0.0
644.0,75.0,0.0
644.0,82.0,0.0
644.0,93.0,2.0
644.0,106.0,1.0
644.0,113.0,0.0
644.0,129.0,0.0
644.0,132.0,0.0
644.0,143.0,0.0
644.0,157.0,0.0
644.0,177.0,0.0
644.0,182.0,9.0
644.0,198.0,6.0
644.0,202.0,1.0
644.0,217.0,2.0
644.0,222.0,1.0
644.0,233.0,2.0
644.0,247.0,1.0
644.0,253.0,1.0
644.0,262.0,1.0
644.0,273.0,1.0
644.0,162.0,1.0
644.0,292.0,0.0
645.0,5.0,0.0
645.0,11.0,0.0
645.0,27.0,0.0
645.0,40.0,0.0
645.0,43.0,1.0
645.0,52.0,0.0
645.0,63.0,0.0
645.0,75.0,1.0
645.0,85.0,1.0
645.0,99.0,1.0
645.0,103.0,0.0
645.0,116.0,0.0
645.0,123.0,1.0
645.0,139.0,1.0
645.0,144.0,0.0
645.0,154.0,0.0
645.0,164.0,0.0
645.0,178.0,0.0
645.0,187.0,0.0
645.0,200.0,0.0
645.0,207.0,0.0
645.0,213.0,0.0
645.0,227.0,1.0
645.0,236.0,1.0
645.0,243.0,0.0
645.0,254.0,0.0
645.0,263.0,1.0
645.0,278.0,1.0
645.0,292.0,0.0
646.0,2.0,0.0
646.0,12.0,0.0
646.0,21.0,0.0
646.0,31.0,0.0
646.0,43.0,0.0
646.0,51.0,0.0
646.0,62.0,0.0
646.0,71.0,0.0
646.0,84.0,0.0
646.0,91.0,0.0
646.0,107.0,0.0
646.0,111.0,0.0
646.0,121.0,0.0
646.0,131.0,0.0
646.0,146.0,0.0
646.0,151.0,0.0
646.0,161.0,0.0
646.0,174.0,0.0
646.0,181.0,0.0
646.0,193.0,0.0
646.0,201.0,0.0
646.0,215.0,0.0
646.0,221.0,0.0
646.0,239.0,0.0
646.0,242.0,0.0
646.0,251.0,0.0
646.0,269.0,0.0
646.0,271.0,0.0
646.0,296.0,0.0
647.0,3.0,0.0
647.0,19.0,0.0
647.0,24.0,0.0
647.0,38.0,0.0
647.0,49.0,0.0
647.0,57.0,0.0
647.0,69.0,0.0
647.0,79.0,0.0
647.0,81.0,0.0
647.0,99.0,0.0
647.0,101.0,0.0
647.0,119.0,0.0
647.0,122.0,0.0
647.0,140.0,0.0
647.0,148.0,0.0
647.0,155.0,0.0
647.0,170.0,0.0
647.0,179.0,0.0
647.0,181.0,0.0
647.0,199.0,0.0
647.0,210.0,0.0
647.0,217.0,0.0
647.0,228.0,0.0
647.0,239.0,0.0
647.0,248.0,0.0
647.0,259.0,0.0
647.0,263.0,0.0
647.0,279.0,0.0
647.0,289.0,0.0
647.0,297.0,0.0
648.0,4.0,0.0
648.0,26.0,0.0
648.0,38.0,0.0
648.0,44.0,0.0
648.0,58.0,0.0
648.0,63.0,0.0
648.0,15.0,0.0
648.0,77.0,0.0
648.0,88.0,0.0
648.0,92.0,0.0
648.0,105.0,0.0
648.0,118.0,0.0
648.0,125.0,0.0
648.0,133.0,0.0
648.0,146.0,0.0
648.0,156.0,0.0
648.0,175.0,0.0
648.0,190.0,0.0
648.0,195.0,0.0
648.0,205.0,0.0
648.0,214.0,0.0
648.0,229.0,0.0
648.0,235.0,0.0
648.0,245.0,0.0
648.0,257.0,0.0
648.0,265.0,0.0
648.0,276.0,0.0
648.0,162.0,0.0
648.0,287.0,0.0
648.0,300.0,0.0
649.0,5.0,0.0
649.0,11.0,0.0
649.0,27.0,1.0
649.0,40.0,0.0
649.0,43.0,0.0
649.0,52.0,0.0
649.0,63.0,0.0
649.0,75.0,0.0
649.0,85.0,0.0
649.0,99.0,0.0
649.0,103.0,0.0
649.0,116.0,0.0
649.0,123.0,0.0
649.0,139.0,0.0
649.0,144.0,0.0
649.0,154.0,0.0
649.0,164.0,0.0
649.0,178.0,0.0
649.0,187.0,0.0
649.0,200.0,0.0
649.0,207.0,0.0
649.0,213.0,0.0
649.0,227.0,0.0
649.0,236.0,0.0
649.0,243.0,0.0
649.0,254.0,0.0
649.0,263.0,0.0
649.0,278.0,0.0
649.0,292.0,0.0
650.0,5.0,0.0
650.0,11.0,1.0
650.0,27.0,0.0
650.0,40.0,0.0
650.0,43.0,0.0
650.0,52.0,0.0
650.0,63.0,0.0
650.0,75.0,0.0
650.0,85.0,0.0
650.0,99.0,0.0
650.0,103.0,0.0
650.0,116.0,0.0
650.0,123.0,0.0
650.0,139.0,0.0
650.0,144.0,0.0
650.0,154.0,0.0
650.0,164.0,0.0
650.0,178.0,0.0
650.0,187.0,0.0
650.0,200.0,0.0
650.0,207.0,0.0
650.0,213.0,0.0
650.0,227.0,0.0
650.0,236.0,0.0
650.0,243.0,0.0
650.0,254.0,0.0
650.0,263.0,0.0
650.0,278.0,0.0
650.0,292.0,0.0
651.0,5.0,0.0
651.0,13.0,0.0
651.0,21.0,0.0
651.0,39.0,0.0
651.0,44.0,0.0
651.0,56.0,0.0
651.0,64.0,0.0
651.0,76.0,0.0
651.0,90.0,0.0
651.0,94.0,0.0
651.0,104.0,0.0
651.0,112.0,0.0
651.0,124.0,0.0
651.0,136.0,0.0
651.0,145.0,0.0
651.0,155.0,0.0
651.0,168.0,0.0
651.0,173.0,0.0
651.0,182.0,0.0
651.0,193.0,0.0
651.0,206.0,0.0
651.0,213.0,0.0
651.0,225.0,0.0
651.0,233.0,0.0
651.0,244.0,0.0
651.0,258.0,0.0
651.0,264.0,0.0
651.0,280.0,0.0
651.0,286.0,0.0
651.0,299.0,0.0
652.0,5.0,0.0
652.0,13.0,0.0
652.0,21.0,0.0
652.0,39.0,0.0
652.0,44.0,0.0
652.0,56.0,0.0
652.0,64.0,0.0
652.0,76.0,0.0
